,0,1
82,0.9875792860984802,"('P2_2', 'P5_2', 'P1_1')"
83,0.9522278904914856,"('P2_2', 'P5_2', 'P3_1')"
84,0.9292973279953003,"('P2_2', 'P1_1', 'P3_1')"
85,0.921827495098114,"('P3_2', 'P4_2', 'P4_1')"
86,0.9825415015220642,"('P3_2', 'P4_2', 'P1_2')"
87,0.8610266447067261,"('P3_2', 'P4_2', 'P5_2')"
88,0.932771623134613,"('P3_2', 'P4_2', 'P1_1')"
89,0.9739425182342529,"('P3_2', 'P4_2', 'P3_1')"
90,0.9269521236419678,"('P3_2', 'P4_1', 'P1_2')"
91,0.9868844151496887,"('P3_2', 'P4_1', 'P5_2')"
92,0.9478849768638611,"('P3_2', 'P4_1', 'P1_1')"
93,0.9626508951187134,"('P3_2', 'P4_1', 'P3_1')"
94,0.8917745351791382,"('P3_2', 'P1_2', 'P5_2')"
95,0.9395465850830078,"('P3_2', 'P1_2', 'P1_1')"
96,0.9325979351997375,"('P3_2', 'P1_2', 'P3_1')"
97,0.9288630485534668,"('P3_2', 'P5_2', 'P1_1')"
98,0.9762008190155029,"('P3_2', 'P5_2', 'P3_1')"
99,0.9739425182342529,"('P3_2', 'P1_1', 'P3_1')"
100,0.9679492712020874,"('P4_2', 'P4_1', 'P1_2')"
101,0.912881076335907,"('P4_2', 'P4_1', 'P5_2')"
102,0.9886215329170227,"('P4_2', 'P4_1', 'P1_1')"
103,0.9306870698928833,"('P4_2', 'P4_1', 'P3_1')"
104,0.8794406056404114,"('P4_2', 'P1_2', 'P5_2')"
105,0.9362459778785706,"('P4_2', 'P1_2', 'P1_1')"
106,0.9816728830337524,"('P4_2', 'P1_2', 'P3_1')"
107,0.9698601365089417,"('P4_2', 'P5_2', 'P1_1')"
108,0.9550073742866516,"('P4_2', 'P5_2', 'P3_1')"
109,0.9593502879142761,"('P4_2', 'P1_1', 'P3_1')"
110,0.9472770094871521,"('P4_1', 'P1_2', 'P5_2')"
111,0.9415443539619446,"('P4_1', 'P1_2', 'P1_1')"
112,0.9547467827796936,"('P4_1', 'P1_2', 'P3_1')"
113,0.8636324405670166,"('P4_1', 'P5_2', 'P1_1')"
114,0.8730131387710571,"('P4_1', 'P5_2', 'P3_1')"
115,0.9468426704406738,"('P4_1', 'P1_1', 'P3_1')"
116,0.9474506974220276,"('P1_2', 'P5_2', 'P1_1')"
117,0.9236515164375305,"('P1_2', 'P5_2', 'P3_1')"
118,0.9844523668289185,"('P1_2', 'P1_1', 'P3_1')"
119,0.9372882843017578,"('P5_2', 'P1_1', 'P3_1')"
