,0,1
82,0.9713367223739624,"('P3_1', 'P5_1', 'P2_1')"
83,0.9024580717086792,"('P3_1', 'P5_1', 'P1_2')"
84,0.9065404534339905,"('P3_1', 'P2_1', 'P1_2')"
85,0.9607400298118591,"('P1_1', 'P4_2', 'P5_2')"
86,0.9621297717094421,"('P1_1', 'P4_2', 'P2_2')"
87,0.9767219424247742,"('P1_1', 'P4_2', 'P5_1')"
88,0.9453660845756531,"('P1_1', 'P4_2', 'P2_1')"
89,0.9933987855911255,"('P1_1', 'P4_2', 'P1_2')"
90,0.9836706519126892,"('P1_1', 'P5_2', 'P2_2')"
91,0.9698601365089417,"('P1_1', 'P5_2', 'P5_1')"
92,0.8390514850616455,"('P1_1', 'P5_2', 'P2_1')"
93,0.91427081823349,"('P1_1', 'P5_2', 'P1_2')"
94,0.9502301812171936,"('P1_1', 'P2_2', 'P5_1')"
95,0.9385042786598206,"('P1_1', 'P2_2', 'P2_1')"
96,0.9274733066558838,"('P1_1', 'P2_2', 'P1_2')"
97,0.9501433372497559,"('P1_1', 'P5_1', 'P2_1')"
98,0.9481455683708191,"('P1_1', 'P5_1', 'P1_2')"
99,0.9008946418762207,"('P1_1', 'P2_1', 'P1_2')"
100,0.9900981783866882,"('P4_2', 'P5_2', 'P2_2')"
101,0.9326847791671753,"('P4_2', 'P5_2', 'P5_1')"
102,0.9497959017753601,"('P4_2', 'P5_2', 'P2_1')"
103,0.9616085886955261,"('P4_2', 'P5_2', 'P1_2')"
104,0.9497089982032776,"('P4_2', 'P2_2', 'P5_1')"
105,0.9182662963867188,"('P4_2', 'P2_2', 'P2_1')"
106,0.9464083909988403,"('P4_2', 'P2_2', 'P1_2')"
107,0.9622166156768799,"('P4_2', 'P5_1', 'P2_1')"
108,0.9497959017753601,"('P4_2', 'P5_1', 'P1_2')"
109,0.9025449752807617,"('P4_2', 'P2_1', 'P1_2')"
110,0.9364197254180908,"('P5_2', 'P2_2', 'P5_1')"
111,0.9231303930282593,"('P5_2', 'P2_2', 'P2_1')"
112,0.9093198776245117,"('P5_2', 'P2_2', 'P1_2')"
113,0.9665595293045044,"('P5_2', 'P5_1', 'P2_1')"
114,0.9693390130996704,"('P5_2', 'P5_1', 'P1_2')"
115,0.9569182395935059,"('P5_2', 'P2_1', 'P1_2')"
116,0.9640406370162964,"('P2_2', 'P5_1', 'P2_1')"
117,0.9662120938301086,"('P2_2', 'P5_1', 'P1_2')"
118,0.898288905620575,"('P2_2', 'P2_1', 'P1_2')"
119,0.9398071765899658,"('P5_1', 'P2_1', 'P1_2')"
